local,title,paragraph,data,pay
서울 강동구, 농협유통 성내점,(단기알바) 하나로마트 성내점 아르바이트 구인,시간협의,"시급9,500"
서울 강남구, 농협유통 양재점,하나로마트 양재점 주말 아르바이트 모집,시간협의,"시급10,000"
서울 전체, 농협유통 양재점,하나로마트 양재점 단기아르바이트 모집,시간협의,"시급11,000"
서울 강북구, 농협 하나로마트 미아점,농협유통 하나로마트 미아점 단기사원 모집,시간협의,"시급10,000"
서울 강남구, 농협유통 대치점,하나로마트대치점 아르바이트모집,09:00~17:00,"시급10,000"
서울 전체, 농협유통 양재점,양재점 설날명절 단기아르바이트 모집,09:00~22:00,"시급11,000"
서울 강동구, 하나로마트 고덕점,하나로마트 고덕점 판촉여사원 급구(4대보험/월200만원),09:00~18:00,"월급2,000,000"
